temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
7.2,8.0,15.5,12.2,2021-12-14T00:00:00+01:00,,,6.4,1639440000000,0.24,,,91.9,,Rain,4.2,45127,Germany
5.6,6.3,25.6,16.6,2021-12-14T00:00:00+01:00,,,4.6,1639440000000,0.0,,,89.64,,Clear,1.7,99091,Germany
3.4,13.6,16.0,9.9,2021-12-14T00:00:00-05:00,,9.1,-4.0,1639440000000,0.0,,0.0,77.16,,Clear,8.4,4109,Germany
7.0,7.7,12.8,14.7,2021-12-14T00:00:00+01:00,,,6.5,1639440000000,0.54,,,94.3,,Rain,3.8,13597,Germany
8.3,8.6,10.2,17.0,2021-12-14T00:00:00+01:00,,,7.8,1639440000000,0.31,,,92.03,,Rain,5.1,22609,Germany
7.5,8.6,18.5,19.9,2021-12-14T00:00:00+01:00,,,5.6,1639440000000,0.65,,,94.9,,Rain,4.1,24113,Germany
8.3,8.6,10.4,17.6,2021-12-14T00:00:00+01:00,,,7.8,1639440000000,0.32,,,92.14,,Rain,5.1,22765,Germany
5.8,6.4,8.8,7.9,2021-12-14T00:00:00+01:00,,,4.7,1639440000000,0.32,,,97.48,,Rain,4.2,63584,Germany
7.5,8.3,15.9,12.1,2021-12-14T00:00:00+01:00,,,6.7,1639440000000,0.17,,,90.96,,Rain,4.5,46047,Germany
7.9,8.4,15.1,15.6,2021-12-14T00:00:00+01:00,,,7.3,1639440000000,0.31,,,90.44,,Rain,5.0,49191,Germany
8.0,8.7,26.9,12.7,2021-12-14T00:00:00+01:00,,,7.2,1639440000000,0.08,,,86.82,,Rain,5.3,50765,Germany
5.2,5.9,3.4,12.0,2021-12-14T00:00:00+01:00,,,4.1,1639440000000,1.23,,,98.37,,Rain,1.2,97421,Germany
2.1,3.0,5.3,8.6,2021-12-14T00:00:00+01:00,,,0.9,1639440000000,0.0,,,96.19,,Clear,-1.3,78467,Germany
6.5,6.8,6.7,13.0,2021-12-14T00:00:00+01:00,,,5.4,1639440000000,0.02,,,91.48,,Rain,4.0,60439,Germany
8.1,8.8,7.2,18.4,2021-12-14T00:00:00+01:00,,93.0,7.8,1639440000000,0.81,,,91.87,,"Rain, Overcast",5.0,28237,Germany
8.3,8.7,10.3,17.1,2021-12-14T00:00:00+01:00,,,7.9,1639440000000,0.14,,,90.81,,Rain,5.2,21079,Germany
7.4,8.0,15.7,12.6,2021-12-14T00:00:00+01:00,,,6.8,1639440000000,0.2,,,89.98,,Rain,4.7,14776,Germany
8.0,8.9,7.0,18.4,2021-12-14T00:00:00+01:00,,93.0,7.9,1639440000000,0.77,,,91.6,,"Rain, Overcast",5.0,28195,Germany
7.9,8.5,16.0,15.9,2021-12-14T00:00:00+01:00,,,7.2,1639440000000,0.31,,,90.17,,Rain,5.0,48143,Germany
8.1,8.7,12.4,23.7,2021-12-14T00:00:00+01:00,,,7.6,1639440000000,0.75,,,94.16,,Rain,4.1,27568,Germany
4.4,6.4,1.9,10.0,2021-12-14T00:00:00+01:00,,,3.6,1639440000000,0.06,,,97.19,,Rain,1.3,66121,Germany
7.8,8.5,16.1,13.1,2021-12-14T00:00:00+01:00,,,7.0,1639440000000,0.4,,,90.54,,Rain,5.0,44579,Germany
7.9,8.4,16.2,15.7,2021-12-14T00:00:00+01:00,,,7.2,1639440000000,0.31,,,90.27,,Rain,5.0,48153,Germany
